,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_objective,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
169,3.9009571075439453,0.029534259420601987,0.08083395957946778,0.0007543681001537092,0.003,5,400,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 5, 'n_estimators': 400, 'objective': 'multi:softprob'}",0.9750526525940126,0.9752967974281702,0.9741071898207597,0.971378732750934,0.9742309772209738,0.9740132699629701,0.0013946155541304992,577
170,4.909612083435059,0.06885150112202375,0.09134492874145508,0.000844046955192225,0.003,5,500,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 5, 'n_estimators': 500, 'objective': 'multi:softprob'}",0.975916139595945,0.9762012942604003,0.9750943535657979,0.9729830691438489,0.9752575392534318,0.9750904791638849,0.0011300200356430712,559
171,0.35507593154907224,0.009033522485723136,0.017206192016601562,0.0004005415666637196,0.003,6,30,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 30, 'objective': 'multi:softprob'}",0.9743146190221911,0.9741064761663852,0.9727863907082452,0.9702268783472286,0.9740249135944166,0.9730918555676933,0.001529483962669567,595
172,0.45266017913818357,0.0028272092293054564,0.019522619247436524,0.0006447421243660651,0.003,6,40,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 40, 'objective': 'multi:softprob'}",0.9745613767392086,0.9743122259767281,0.9722512194939387,0.9702268994858823,0.9739426682066145,0.9730588779804744,0.0016298394588570506,598
173,0.5646241664886474,0.01782001044136932,0.02411046028137207,0.006447459776051702,0.003,6,50,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 50, 'objective': 'multi:softprob'}",0.9746436323180379,0.9745180116209269,0.9723746701231999,0.9704326910413622,0.974148383888389,0.973223477798383,0.0016159871995377155,592
174,0.8280606269836426,0.018792457134652857,0.02922544479370117,0.0036370929350629916,0.003,6,75,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 75, 'objective': 'multi:softprob'}",0.9746847848341148,0.9751761178081645,0.9722100306368425,0.9710088768543274,0.9732436814988024,0.9732646983264501,0.001540887165302199,589
175,1.088029384613037,0.0062941523529841045,0.03280758857727051,0.0019691302476815484,0.003,6,100,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 100, 'objective': 'multi:softprob'}",0.9746423282305645,0.9753798082906112,0.972914370805331,0.9715849165375982,0.9732436265340396,0.9735530100796289,0.0013342245859484215,583
176,2.1484405517578127,0.020132651484482993,0.055035400390625,0.0008771487039014329,0.003,6,200,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 200, 'objective': 'multi:softprob'}",0.976081594039939,0.9766137109562874,0.9734450864105395,0.972038181757748,0.9747240668549738,0.9745805280038976,0.0016828777502511565,569
177,3.2229906558990478,0.02997874273168356,0.07214422225952148,0.0032588111573004755,0.003,6,300,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 300, 'objective': 'multi:softprob'}",0.9773559612064037,0.9770661010490567,0.9760770672120174,0.973642001960248,0.9761218707624006,0.9760526004380253,0.0013070818492382046,535
178,4.233403825759888,0.043021891595902015,0.08482403755187988,0.007876506870864684,0.003,6,400,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 400, 'objective': 'multi:softprob'}",0.9773979452894922,0.9774339526437553,0.977188086173377,0.9746333738797588,0.9773543655628537,0.9768015447098474,0.0010873475427170222,501
179,5.446691465377808,0.07869536413744627,0.09393348693847656,0.006282453509705881,0.003,6,500,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 500, 'objective': 'multi:softprob'}",0.9776453130780584,0.9775990930050376,0.9778460024243124,0.9749618460209029,0.9774358040213714,0.9770976117099364,0.0010758641231410145,495
180,0.4264669895172119,0.006490965398998863,0.017618083953857423,0.0007960918613510712,0.003,7,30,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 30, 'objective': 'multi:softprob'}",0.9755116378509232,0.9761572287347642,0.9756647687424009,0.974213542808038,0.9745584395706237,0.9752211235413499,0.0007227560502435817,555
181,0.5136713981628418,0.020998970295217613,0.02072172164916992,0.0007397780424037477,0.003,7,40,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 40, 'objective': 'multi:softprob'}",0.976162655397499,0.9765684399130012,0.9757470264287849,0.9740904478959803,0.974476115920652,0.9754089371111835,0.0009628511383736858,549
182,0.6245675086975098,0.01266029643814576,0.022702884674072266,0.0013293254579850478,0.003,7,50,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 50, 'objective': 'multi:softprob'}",0.9762037645344375,0.9769389616430926,0.9762394677751136,0.9739669180414522,0.9748460324688009,0.9756390288925794,0.0010764828265498192,547
183,0.9152466773986816,0.014333836785532027,0.02972102165222168,0.0014533498069018347,0.003,7,75,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 75, 'objective': 'multi:softprob'}",0.9764509615030617,0.9773098954933984,0.9771452826261439,0.9741725848436726,0.975099561695347,0.9760356572323248,0.0012144746088405644,536
184,1.2477812767028809,0.02167153013095194,0.03670821189880371,0.005168824730859143,0.003,7,100,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 100, 'objective': 'multi:softprob'}",0.9765334872592288,0.9774724136659375,0.9770257920748663,0.975078440402638,0.975676163592033,0.9763572593989409,0.0008741659751117016,529
185,2.3921356201171875,0.028998125125289962,0.05651788711547852,0.0030080348025051736,0.003,7,200,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 200, 'objective': 'multi:softprob'}",0.977438467008871,0.9781298846331687,0.9773544632743415,0.9756166007216639,0.977357650502386,0.9771794132280863,0.0008337024322973127,488
186,3.616119146347046,0.07119009084157996,0.07515058517456055,0.008496524672464301,0.003,7,300,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 300, 'objective': 'multi:softprob'}",0.9778897023734013,0.9783349963276471,0.9776827673170218,0.975993964419077,0.9777256880481737,0.9775254236970641,0.0007997921159179359,476
187,4.81067156791687,0.11953237115661888,0.08727464675903321,0.005512882692374329,0.003,7,400,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 400, 'objective': 'multi:softprob'}",0.9781776300319418,0.9786229030216811,0.9781351639393575,0.9764466441378136,0.9778056077556154,0.9778375897772819,0.0007425156254542789,445
188,5.922613000869751,0.05310777911658826,0.10327305793762206,0.003709679538709989,0.003,7,500,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 500, 'objective': 'multi:softprob'}",0.9783427959026822,0.978951891374687,0.9785053729823963,0.9769002107112605,0.97805080084417,0.9781502143630393,0.000689681593565225,421
189,0.4714053153991699,0.029535528103836816,0.022605180740356445,0.006761604661620215,0.003,8,30,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 30, 'objective': 'multi:softprob'}",0.9775619564747541,0.9762032999915159,0.9769856089857973,0.9747536641833399,0.9773911404047745,0.9765791340080364,0.001026070912347279,514
190,0.5906674861907959,0.017801511703916147,0.021727800369262695,0.0010659737811921665,0.003,8,40,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 40, 'objective': 'multi:softprob'}",0.9774390274515855,0.9773923380126182,0.9767381459637814,0.9749601812830886,0.9772679312756597,0.9767595247973466,0.0009336752868698779,503
191,0.7252923965454101,0.019790225632564277,0.023741674423217774,0.0007455353985434937,0.003,8,50,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 50, 'objective': 'multi:softprob'}",0.9767822191372203,0.977598270097795,0.9769442246996299,0.9751247837231061,0.9773084884563381,0.9767515972228178,0.0008615739100626151,504
192,1.0652252674102782,0.05842411080018451,0.02970609664916992,0.0008079987087211559,0.003,8,75,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 75, 'objective': 'multi:softprob'}",0.977316652457676,0.978132841870419,0.9775610552130192,0.9753716616349911,0.9771858128142343,0.977113604798068,0.0009295014165191951,493
193,1.4081985473632812,0.035460937800577436,0.0364344596862793,0.00147443481026956,0.003,8,100,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 100, 'objective': 'multi:softprob'}",0.9771518968240789,0.9782988885182121,0.9778093276492897,0.9759885314965959,0.9771068571720368,0.9772711003320426,0.0007787432581074795,480
194,2.786678123474121,0.07963247955051196,0.06371598243713379,0.006997295455518807,0.003,8,200,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 200, 'objective': 'multi:softprob'}",0.9781792485498224,0.9787072233564122,0.9776044311098248,0.976321711149954,0.9776426886468126,0.9776910605625652,0.000794465436961927,457
195,4.146387815475464,0.04591170087473638,0.0836606502532959,0.00309967343636539,0.003,8,300,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 300, 'objective': 'multi:softprob'}",0.9786304851785859,0.9789592472319151,0.9782601060163971,0.9772706467970717,0.978177258142503,0.9782595486732945,0.0005677800501567187,411
196,5.555141115188599,0.06697595103197562,0.0977250099182129,0.0036001280115062757,0.003,8,400,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 400, 'objective': 'multi:softprob'}",0.9788782754719277,0.9793255989142703,0.9785082077507781,0.9779256852494257,0.9785056816531181,0.9786286898079041,0.0004629984120268305,379
197,6.946575593948364,0.05914634281219192,0.11171822547912598,0.003663779071182962,0.003,8,500,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 500, 'objective': 'multi:softprob'}",0.9793299891079004,0.9796543428404301,0.9787542747056743,0.9783376004137159,0.9787107007224534,0.9789573815580347,0.0004713435923712334,350
198,0.5529825210571289,0.017544095983396443,0.019226551055908203,0.0005152281430323424,0.003,9,30,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 9, 'n_estimators': 30, 'objective': 'multi:softprob'}",0.978383851020401,0.9779771808727116,0.9784687812978864,0.9772235283603532,0.9774339789372419,0.9778974640977189,0.0004976621782011706,440
199,0.695586109161377,0.015255492567024721,0.02553400993347168,0.0065877989014289234,0.003,9,40,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 9, 'n_estimators': 40, 'objective': 'multi:softprob'}",0.9784249918276988,0.9782235577303076,0.978263744796999,0.977183022317036,0.9775159105973863,0.9779222454538855,0.000484091658121026,434
200,0.872246503829956,0.01649794860813215,0.025728559494018553,0.0010261561857246755,0.003,9,50,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 9, 'n_estimators': 50, 'objective': 'multi:softprob'}",0.9783429096188475,0.9782235577303076,0.9783458912139092,0.9769769339622278,0.9776804343108861,0.9779139453672357,0.0005289546569487091,435
201,1.2914644718170165,0.04157082755414564,0.03412623405456543,0.0025116412967717263,0.003,9,75,multi:softprob,"{'learning_rate': 0.003, 'max_depth': 9, 'n_estimators': 75, 'objective': 'multi:softprob'}",0.9784649538115562,0.9787986391282287,0.9784686138254776,0.9771829497700776,0.9778037845680156,0.9781437882206712,0.0005790167067353945,422
