mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_p,param_n_neighbors,param_metric,param_leaf_size,param_algorithm,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Execution Time,Recall,Precision,Accuracy,F1,weights,p,n_neighbors,metric,leaf_size,algorithm
0.17833690643310546,0.023624445686568313,2.777781105041504,0.5019595886770927,uniform,2,20,chebyshev,39,kd_tree,0.9503001164885845,0.9488226326873157,0.9504941768348196,0.9501935854678475,0.9503503476899297,0.9500321718336995,0.0006124570421756834,100,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,2,20,chebyshev,39,kd_tree
0.18306994438171387,0.02674105032661066,1.7559679985046386,0.15882366444973758,distance,1,12,manhattan,29,auto,0.9634770629171563,0.963104779338986,0.9643923736100446,0.9628519998886756,0.9650617216940367,0.9637775874897798,0.0008278479162328834,20,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,1,12,manhattan,29,auto
0.018317413330078126,0.002424052884587611,15.192327117919922,0.6937906738524399,uniform,2,1,minkowski,25,brute,0.9602786232253387,0.9600123340244239,0.9619304360701063,0.9609431588419521,0.9636599746307475,0.9613649053585137,0.0013247260970475844,46,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,2,1,minkowski,25,brute
0.16104254722595215,0.006322329087799998,1.185776948928833,0.041790626132348206,distance,2,15,minkowski,25,auto,0.959467608422527,0.959145960491942,0.960642361954284,0.9590213481621697,0.961551822124412,0.9599658202310669,0.0009783172487369811,59,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,2,15,minkowski,25,auto
0.017517232894897462,0.0012704956711825843,34.08853664398193,0.7936031680327708,uniform,2,10,manhattan,35,brute,0.9617194849110746,0.9602829939338308,0.9614325969250583,0.9608508591444996,0.9627202599135328,0.9614012389655994,0.0008240715943495549,44,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,2,10,manhattan,35,brute
0.17297892570495604,0.004843710351820936,1.4749870300292969,0.08263198264969084,distance,2,17,minkowski,23,auto,0.95848655534816,0.9582513306735343,0.960074204999918,0.9586579872266183,0.9608594087226835,0.9592658973941829,0.0010196974028332374,64,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,2,17,minkowski,23,auto
0.18600931167602539,0.019638088397958567,3.624684762954712,0.8771085872405768,uniform,1,19,minkowski,35,kd_tree,0.9583615720338304,0.9571407655679368,0.9585467703450339,0.9586589672598919,0.9596671702716064,0.95847504909566,0.000806636510802845,77,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,1,19,minkowski,35,kd_tree
0.19392046928405762,0.029867451597461285,66.65290637016297,5.3600382601966805,uniform,2,9,chebyshev,35,ball_tree,0.9554593707440897,0.9554065075913327,0.9564923882369816,0.954577093131536,0.9570889561558089,0.9558048631719498,0.0008839747694021768,92,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,2,9,chebyshev,35,ball_tree
0.21695609092712403,0.026925980088121998,3.047116184234619,0.6382206837748203,uniform,1,10,euclidean,31,auto,0.9584691950048853,0.9576913216934421,0.9597015154239918,0.9580671832839941,0.9599728910299781,0.9587804212872582,0.0009013441816995122,73,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,1,10,euclidean,31,auto
0.20382080078125,0.025517514382441132,3.228367471694946,0.7461199429446752,uniform,2,13,euclidean,32,auto,0.9568175270354654,0.9568279955080584,0.9577821339539591,0.9566182568199898,0.9591520809785222,0.9574395988591989,0.0009471599715492634,82,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,2,13,euclidean,32,auto
0.20260419845581054,0.03337679047156049,74.12656154632569,3.1593249339320058,uniform,2,10,chebyshev,27,ball_tree,0.9550235813068817,0.9535937864556097,0.9555761856603696,0.953688058025494,0.9555082690304681,0.9546779760957647,0.0008684485825868484,94,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,2,10,chebyshev,27,ball_tree
0.2228250026702881,0.03787744533104725,3.670366144180298,0.5741134829706268,uniform,2,6,manhattan,25,kd_tree,0.9635376404651411,0.9616080555976319,0.9625216144914437,0.9626683760759653,0.9645868266858514,0.9629845026632067,0.0010081876516325394,28,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,2,6,manhattan,25,kd_tree
0.020197200775146484,0.00409937980770693,16.45197477340698,1.5786077522868969,distance,1,5,euclidean,28,brute,0.9623605619048481,0.9633242510308879,0.9643065814581917,0.9637845744722386,0.9665436596533798,0.9640639257039092,0.0013953183321192774,16,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,1,5,euclidean,28,brute
0.19439244270324707,0.048747380561225025,41.894142389297485,2.0394047790571417,distance,2,17,euclidean,33,ball_tree,0.95848655534816,0.9582513306735343,0.960074204999918,0.9586579872266183,0.9608594087226835,0.9592658973941829,0.0010196974028332374,64,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,2,17,euclidean,33,ball_tree
0.1924537181854248,0.0330148571363695,42.70569658279419,2.2492244083314334,uniform,1,19,manhattan,27,ball_tree,0.9583615720338304,0.9571407655679368,0.9585467703450339,0.9586589672598919,0.9596671702716064,0.95847504909566,0.000806636510802845,77,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,1,19,manhattan,27,ball_tree
0.21024227142333984,0.05270282461244551,50.354332542419435,2.5204302385571355,distance,2,19,minkowski,32,ball_tree,0.95788206623177,0.9577997499083721,0.9590120665002634,0.9580471943001323,0.960206551737378,0.9585895257355832,0.0009177888625340635,76,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,2,19,minkowski,32,ball_tree
0.19014477729797363,0.009028544943582241,44.357568216323855,2.616050418627795,distance,1,4,euclidean,32,ball_tree,0.964212022897721,0.9639327002113992,0.9650794998438865,0.9644424439144254,0.9673570526268466,0.9650047438988556,0.0012355412036063503,8,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,1,4,euclidean,32,ball_tree
